PID,Area,DC1117EW_C_SEX,DC1117EW_C_AGE,DC2101EW_C_ETHPUK11
23556,E02004151,2,68,2
23557,E02004151,2,68,2
23558,E02004151,2,68,2
23559,E02004151,2,68,2
23560,E02004151,2,68,2
23561,E02004151,2,68,2
23562,E02004151,2,68,2
23563,E02004151,2,68,2
23564,E02004151,2,68,2
23565,E02004151,2,69,2
23566,E02004151,2,69,2
23567,E02004151,2,69,2
23568,E02004151,2,69,2
23569,E02004151,2,69,2
23570,E02004151,2,69,2
23571,E02004151,2,69,2
23572,E02004151,2,69,2
23573,E02004151,2,69,2
23574,E02004151,2,69,2
23575,E02004151,2,69,2
23576,E02004151,2,69,2
23577,E02004151,2,69,2
23578,E02004151,2,69,2
23579,E02004151,2,69,2
23580,E02004151,2,69,2
23581,E02004151,2,69,2
23582,E02004151,2,69,2
23583,E02004151,2,69,2
23584,E02004151,2,69,2
23585,E02004151,2,69,2
23586,E02004151,2,69,2
23587,E02004151,2,69,2
23588,E02004151,2,69,2
23589,E02004151,2,69,2
23590,E02004151,2,69,2
23591,E02004151,2,69,2
23592,E02004151,2,69,2
23593,E02004151,2,69,2
23594,E02004151,2,69,2
23595,E02004151,2,69,2
23596,E02004151,2,69,2
23597,E02004151,2,69,2
23598,E02004151,2,69,2
23599,E02004151,2,69,2
23600,E02004151,2,69,2
23601,E02004151,2,69,2
23602,E02004151,2,69,2
23603,E02004151,2,69,5
23604,E02004151,2,69,5
23605,E02004151,2,69,7
23606,E02004151,2,69,9
23607,E02004151,2,70,2
23608,E02004151,2,70,2
23609,E02004151,2,70,2
23610,E02004151,2,70,2
23611,E02004151,2,70,2
23612,E02004151,2,70,2
23613,E02004151,2,70,2
23614,E02004151,2,70,2
23615,E02004151,2,70,2
23616,E02004151,2,70,2
23617,E02004151,2,70,2
23618,E02004151,2,70,2
23619,E02004151,2,70,2
23620,E02004151,2,70,2
23621,E02004151,2,70,2
23622,E02004151,2,70,2
23623,E02004151,2,70,2
23624,E02004151,2,70,2
23625,E02004151,2,70,2
23626,E02004151,2,70,2
23627,E02004151,2,70,2
23628,E02004151,2,70,2
23629,E02004151,2,70,2
23630,E02004151,2,70,2
23631,E02004151,2,70,2
23632,E02004151,2,70,2
23633,E02004151,2,70,2
23634,E02004151,2,70,2
23635,E02004151,2,70,2
23636,E02004151,2,70,2
23637,E02004151,2,70,2
23638,E02004151,2,70,2
23639,E02004151,2,70,2
23640,E02004151,2,70,2
23641,E02004151,2,70,2
23642,E02004151,2,70,2
23643,E02004151,2,70,2
23644,E02004151,2,70,2
23645,E02004151,2,70,2
23646,E02004151,2,70,2
23647,E02004151,2,70,2
23648,E02004151,2,70,2
23649,E02004151,2,70,5
23650,E02004151,2,70,8
23651,E02004151,2,70,15
23652,E02004151,2,71,2
23653,E02004151,2,71,2
23654,E02004151,2,71,2
23655,E02004151,2,71,2
23656,E02004151,2,71,2
23657,E02004151,2,71,2
23658,E02004151,2,71,2
23659,E02004151,2,71,2
23660,E02004151,2,71,2
23661,E02004151,2,71,2
23662,E02004151,2,71,2
23663,E02004151,2,71,2
23664,E02004151,2,71,2
23665,E02004151,2,71,2
23666,E02004151,2,71,2
23667,E02004151,2,71,2
23668,E02004151,2,71,2
23669,E02004151,2,71,2
23670,E02004151,2,71,2
23671,E02004151,2,71,2
23672,E02004151,2,71,2
23673,E02004151,2,71,2
23674,E02004151,2,71,2
23675,E02004151,2,71,2
23676,E02004151,2,71,2
23677,E02004151,2,71,2
23678,E02004151,2,71,2
23679,E02004151,2,71,2
23680,E02004151,2,71,2
23681,E02004151,2,71,2
23682,E02004151,2,71,2
23683,E02004151,2,71,2
23684,E02004151,2,71,2
23685,E02004151,2,71,2
23686,E02004151,2,71,2
23687,E02004151,2,71,2
23688,E02004151,2,71,2
23689,E02004151,2,71,2
23690,E02004151,2,71,2
23691,E02004151,2,71,2
23692,E02004151,2,71,2
23693,E02004151,2,71,3
23694,E02004151,2,71,22
23695,E02004151,2,72,2
23696,E02004151,2,72,2
23697,E02004151,2,72,2
23698,E02004151,2,72,2
23699,E02004151,2,72,2
23700,E02004151,2,72,2
23701,E02004151,2,72,2
23702,E02004151,2,72,2
23703,E02004151,2,72,2
23704,E02004151,2,72,2
23705,E02004151,2,72,2
23706,E02004151,2,72,2
23707,E02004151,2,72,2
23708,E02004151,2,72,2
23709,E02004151,2,72,2
23710,E02004151,2,72,2
23711,E02004151,2,72,2
23712,E02004151,2,72,2
23713,E02004151,2,72,2
23714,E02004151,2,72,2
23715,E02004151,2,72,2
23716,E02004151,2,72,2
23717,E02004151,2,72,2
23718,E02004151,2,72,2
23719,E02004151,2,72,2
23720,E02004151,2,72,2
23721,E02004151,2,72,2
23722,E02004151,2,72,2
23723,E02004151,2,72,2
23724,E02004151,2,72,2
23725,E02004151,2,72,2
23726,E02004151,2,72,2
23727,E02004151,2,72,2
23728,E02004151,2,72,2
23729,E02004151,2,72,2
23730,E02004151,2,72,2
23731,E02004151,2,72,2
23732,E02004151,2,72,2
23733,E02004151,2,72,20
23734,E02004151,2,73,2
23735,E02004151,2,73,2
23736,E02004151,2,73,2
23737,E02004151,2,73,2
23738,E02004151,2,73,2
23739,E02004151,2,73,2
23740,E02004151,2,73,2
23741,E02004151,2,73,2
23742,E02004151,2,73,2
23743,E02004151,2,73,2
23744,E02004151,2,73,2
23745,E02004151,2,73,2
23746,E02004151,2,73,2
23747,E02004151,2,73,2
23748,E02004151,2,73,2
23749,E02004151,2,73,2
23750,E02004151,2,73,2
23751,E02004151,2,73,2
23752,E02004151,2,73,2
23753,E02004151,2,73,2
23754,E02004151,2,73,2
23755,E02004151,2,73,2
23756,E02004151,2,73,2
23757,E02004151,2,73,2
23758,E02004151,2,73,2
23759,E02004151,2,73,2
23760,E02004151,2,73,2
23761,E02004151,2,73,2
23762,E02004151,2,73,2
23763,E02004151,2,73,2
23764,E02004151,2,73,2
23765,E02004151,2,73,2
23766,E02004151,2,73,2
23767,E02004151,2,73,2
23768,E02004151,2,73,2
23769,E02004151,2,73,2
23770,E02004151,2,73,2
23771,E02004151,2,73,2
23772,E02004151,2,73,2
23773,E02004151,2,73,2
23774,E02004151,2,73,5
23775,E02004151,2,73,7
23776,E02004151,2,73,12
23777,E02004151,2,74,2
23778,E02004151,2,74,2
23779,E02004151,2,74,2
23780,E02004151,2,74,2
23781,E02004151,2,74,2
23782,E02004151,2,74,2
23783,E02004151,2,74,2
23784,E02004151,2,74,2
23785,E02004151,2,74,2
23786,E02004151,2,74,2
23787,E02004151,2,74,2
23788,E02004151,2,74,2
23789,E02004151,2,74,2
23790,E02004151,2,74,2
23791,E02004151,2,74,2
23792,E02004151,2,74,2
23793,E02004151,2,74,2
23794,E02004151,2,74,2
23795,E02004151,2,74,2
23796,E02004151,2,74,2
23797,E02004151,2,74,2
23798,E02004151,2,74,2
23799,E02004151,2,74,2
23800,E02004151,2,74,2
23801,E02004151,2,74,2
23802,E02004151,2,74,2
23803,E02004151,2,74,2
23804,E02004151,2,74,2
23805,E02004151,2,74,2
23806,E02004151,2,74,2
23807,E02004151,2,74,2
23808,E02004151,2,74,2
23809,E02004151,2,74,2
23810,E02004151,2,74,2
23811,E02004151,2,74,5
23812,E02004151,2,75,2
23813,E02004151,2,75,2
23814,E02004151,2,75,2
23815,E02004151,2,75,2
23816,E02004151,2,75,2
23817,E02004151,2,75,2
23818,E02004151,2,75,2
23819,E02004151,2,75,2
23820,E02004151,2,75,2
23821,E02004151,2,75,2
23822,E02004151,2,75,2
23823,E02004151,2,75,2
23824,E02004151,2,75,2
23825,E02004151,2,75,2
23826,E02004151,2,75,2
23827,E02004151,2,75,2
23828,E02004151,2,75,2
23829,E02004151,2,75,2
23830,E02004151,2,75,2
23831,E02004151,2,75,2
23832,E02004151,2,75,2
23833,E02004151,2,75,2
23834,E02004151,2,75,2
23835,E02004151,2,75,2
23836,E02004151,2,75,2
23837,E02004151,2,75,2
23838,E02004151,2,75,2
23839,E02004151,2,75,2
23840,E02004151,2,75,2
23841,E02004151,2,75,2
23842,E02004151,2,75,2
23843,E02004151,2,75,2
23844,E02004151,2,75,2
23845,E02004151,2,75,2
23846,E02004151,2,75,2
23847,E02004151,2,75,2
23848,E02004151,2,75,2
23849,E02004151,2,75,2
23850,E02004151,2,75,5
23851,E02004151,2,76,2
23852,E02004151,2,76,2
23853,E02004151,2,76,2
23854,E02004151,2,76,2
23855,E02004151,2,76,2
23856,E02004151,2,76,2
23857,E02004151,2,76,2
23858,E02004151,2,76,2
23859,E02004151,2,76,2
23860,E02004151,2,76,2
23861,E02004151,2,76,2
23862,E02004151,2,76,2
23863,E02004151,2,76,2
23864,E02004151,2,76,2
23865,E02004151,2,76,2
23866,E02004151,2,76,2
23867,E02004151,2,76,2
23868,E02004151,2,76,2
23869,E02004151,2,76,2
23870,E02004151,2,76,2
23871,E02004151,2,76,2
23872,E02004151,2,76,2
23873,E02004151,2,76,2
23874,E02004151,2,76,2
23875,E02004151,2,76,2
23876,E02004151,2,76,2
23877,E02004151,2,76,2
23878,E02004151,2,76,2
23879,E02004151,2,76,2
23880,E02004151,2,76,2
23881,E02004151,2,76,2
23882,E02004151,2,76,2
23883,E02004151,2,76,2
23884,E02004151,2,76,2
23885,E02004151,2,76,2
23886,E02004151,2,76,2
23887,E02004151,2,76,2
23888,E02004151,2,76,5
23889,E02004151,2,76,5
23890,E02004151,2,76,5
23891,E02004151,2,76,9
23892,E02004151,2,77,2
23893,E02004151,2,77,2
23894,E02004151,2,77,2
23895,E02004151,2,77,2
23896,E02004151,2,77,2
23897,E02004151,2,77,2
23898,E02004151,2,77,2
23899,E02004151,2,77,2
23900,E02004151,2,77,2
23901,E02004151,2,77,2
23902,E02004151,2,77,2
23903,E02004151,2,77,2
23904,E02004151,2,77,2
23905,E02004151,2,77,2
23906,E02004151,2,77,2
23907,E02004151,2,77,2
23908,E02004151,2,77,2
23909,E02004151,2,77,2
23910,E02004151,2,77,2
23911,E02004151,2,77,2
23912,E02004151,2,77,2
23913,E02004151,2,77,2
23914,E02004151,2,77,2
23915,E02004151,2,77,2
23916,E02004151,2,77,2
23917,E02004151,2,77,2
23918,E02004151,2,77,2
23919,E02004151,2,77,2
23920,E02004151,2,77,2
23921,E02004151,2,77,2
23922,E02004151,2,77,2
23923,E02004151,2,77,2
23924,E02004151,2,77,2
23925,E02004151,2,77,2
23926,E02004151,2,77,2
23927,E02004151,2,77,2
23928,E02004151,2,77,2
23929,E02004151,2,77,2
23930,E02004151,2,77,2
23931,E02004151,2,77,2
23932,E02004151,2,77,2
23933,E02004151,2,77,2
23934,E02004151,2,77,5
23935,E02004151,2,77,5
23936,E02004151,2,77,5
23937,E02004151,2,77,9
23938,E02004151,2,77,16
23939,E02004151,2,78,2
23940,E02004151,2,78,2
23941,E02004151,2,78,2
23942,E02004151,2,78,2
23943,E02004151,2,78,2
23944,E02004151,2,78,2
23945,E02004151,2,78,2
23946,E02004151,2,78,2
23947,E02004151,2,78,2
23948,E02004151,2,78,2
23949,E02004151,2,78,2
23950,E02004151,2,78,2
23951,E02004151,2,78,2
23952,E02004151,2,78,2
23953,E02004151,2,78,2
23954,E02004151,2,78,2
23955,E02004151,2,78,2
23956,E02004151,2,78,2
23957,E02004151,2,78,2
23958,E02004151,2,78,2
23959,E02004151,2,78,2
23960,E02004151,2,78,2
23961,E02004151,2,78,2
23962,E02004151,2,78,2
23963,E02004151,2,78,2
23964,E02004151,2,78,2
23965,E02004151,2,78,2
23966,E02004151,2,78,2
23967,E02004151,2,78,2
23968,E02004151,2,78,2
23969,E02004151,2,78,2
23970,E02004151,2,78,2
23971,E02004151,2,78,2
23972,E02004151,2,78,2
23973,E02004151,2,78,2
23974,E02004151,2,78,2
23975,E02004151,2,78,2
23976,E02004151,2,78,2
23977,E02004151,2,78,2
23978,E02004151,2,78,3
23979,E02004151,2,78,16
23980,E02004151,2,79,2
23981,E02004151,2,79,2
23982,E02004151,2,79,2
23983,E02004151,2,79,2
23984,E02004151,2,79,2
23985,E02004151,2,79,2
23986,E02004151,2,79,2
23987,E02004151,2,79,2
23988,E02004151,2,79,2
23989,E02004151,2,79,2
23990,E02004151,2,79,2
23991,E02004151,2,79,2
23992,E02004151,2,79,2
23993,E02004151,2,79,2
23994,E02004151,2,79,2
23995,E02004151,2,79,2
23996,E02004151,2,79,2
23997,E02004151,2,79,2
23998,E02004151,2,79,2
23999,E02004151,2,79,2
24000,E02004151,2,79,2
24001,E02004151,2,79,2
24002,E02004151,2,79,2
24003,E02004151,2,79,2
24004,E02004151,2,79,2
24005,E02004151,2,79,2
24006,E02004151,2,79,2
24007,E02004151,2,79,2
24008,E02004151,2,79,2
24009,E02004151,2,80,2
24010,E02004151,2,80,2
24011,E02004151,2,80,2
24012,E02004151,2,80,2
24013,E02004151,2,80,2
24014,E02004151,2,80,2
24015,E02004151,2,80,2
24016,E02004151,2,80,2
24017,E02004151,2,80,2
24018,E02004151,2,80,2
24019,E02004151,2,80,2
24020,E02004151,2,80,2
24021,E02004151,2,80,2
24022,E02004151,2,80,2
24023,E02004151,2,80,2
24024,E02004151,2,80,2
24025,E02004151,2,80,2
24026,E02004151,2,80,2
24027,E02004151,2,80,2
24028,E02004151,2,80,2
24029,E02004151,2,80,2
24030,E02004151,2,80,2
24031,E02004151,2,80,2
24032,E02004151,2,80,2
24033,E02004151,2,80,2
24034,E02004151,2,80,2
24035,E02004151,2,80,2
24036,E02004151,2,80,2
24037,E02004151,2,80,2
24038,E02004151,2,80,2
24039,E02004151,2,80,2
24040,E02004151,2,80,2
24041,E02004151,2,80,2
24042,E02004151,2,80,2
24043,E02004151,2,80,2
24044,E02004151,2,80,2
24045,E02004151,2,80,2
24046,E02004151,2,80,5
24047,E02004151,2,80,5
24048,E02004151,2,80,16
24049,E02004151,2,80,22
24050,E02004151,2,81,2
24051,E02004151,2,81,2
24052,E02004151,2,81,2
24053,E02004151,2,81,2
24054,E02004151,2,81,2
24055,E02004151,2,81,2
24056,E02004151,2,81,2
24057,E02004151,2,81,2
24058,E02004151,2,81,2
24059,E02004151,2,81,2
24060,E02004151,2,81,2
24061,E02004151,2,81,2
24062,E02004151,2,81,2
24063,E02004151,2,81,2
24064,E02004151,2,81,2
24065,E02004151,2,81,2
24066,E02004151,2,81,2
24067,E02004151,2,81,2
24068,E02004151,2,81,2
24069,E02004151,2,81,2
24070,E02004151,2,81,2
24071,E02004151,2,81,2
24072,E02004151,2,81,2
24073,E02004151,2,81,2
24074,E02004151,2,81,2
24075,E02004151,2,81,2
24076,E02004151,2,81,2
24077,E02004151,2,81,2
24078,E02004151,2,81,2
24079,E02004151,2,81,2
24080,E02004151,2,81,2
24081,E02004151,2,81,2
24082,E02004151,2,81,2
24083,E02004151,2,81,2
24084,E02004151,2,81,5
24085,E02004151,2,81,5
24086,E02004151,2,81,9
24087,E02004151,2,82,2
24088,E02004151,2,82,2
24089,E02004151,2,82,2
24090,E02004151,2,82,2
24091,E02004151,2,82,2
24092,E02004151,2,82,2
24093,E02004151,2,82,2
24094,E02004151,2,82,2
24095,E02004151,2,82,2
24096,E02004151,2,82,2
24097,E02004151,2,82,2
24098,E02004151,2,82,2
24099,E02004151,2,82,2
24100,E02004151,2,82,2
24101,E02004151,2,82,2
24102,E02004151,2,82,2
24103,E02004151,2,82,2
24104,E02004151,2,82,2
24105,E02004151,2,82,2
24106,E02004151,2,82,2
24107,E02004151,2,82,2
24108,E02004151,2,82,2
24109,E02004151,2,82,2
24110,E02004151,2,82,2
24111,E02004151,2,82,2
24112,E02004151,2,82,2
24113,E02004151,2,82,2
24114,E02004151,2,82,2
24115,E02004151,2,82,2
24116,E02004151,2,82,2
24117,E02004151,2,82,2
24118,E02004151,2,82,2
24119,E02004151,2,82,2
24120,E02004151,2,82,2
24121,E02004151,2,82,2
24122,E02004151,2,82,2
24123,E02004151,2,82,2
24124,E02004151,2,82,2
24125,E02004151,2,82,2
24126,E02004151,2,82,2
24127,E02004151,2,82,2
24128,E02004151,2,82,5
24129,E02004151,2,82,8
24130,E02004151,2,83,2
24131,E02004151,2,83,2
24132,E02004151,2,83,2
24133,E02004151,2,83,2
24134,E02004151,2,83,2
24135,E02004151,2,83,2
24136,E02004151,2,83,2
24137,E02004151,2,83,2
24138,E02004151,2,83,2
24139,E02004151,2,83,2
24140,E02004151,2,83,2
24141,E02004151,2,83,2
24142,E02004151,2,83,2
24143,E02004151,2,83,2
24144,E02004151,2,83,2
24145,E02004151,2,83,2
24146,E02004151,2,83,2
24147,E02004151,2,83,2
24148,E02004151,2,83,2
24149,E02004151,2,83,2
24150,E02004151,2,83,2
24151,E02004151,2,83,2
24152,E02004151,2,83,2
24153,E02004151,2,83,2
24154,E02004151,2,83,2
24155,E02004151,2,83,15
24156,E02004151,2,84,2
24157,E02004151,2,84,2
24158,E02004151,2,84,2
24159,E02004151,2,84,2
24160,E02004151,2,84,2
24161,E02004151,2,84,2
24162,E02004151,2,84,2
24163,E02004151,2,84,2
24164,E02004151,2,84,2
24165,E02004151,2,84,2
24166,E02004151,2,84,2
24167,E02004151,2,84,2
24168,E02004151,2,84,2
24169,E02004151,2,84,2
24170,E02004151,2,84,2
24171,E02004151,2,84,2
24172,E02004151,2,84,2
24173,E02004151,2,84,2
24174,E02004151,2,84,2
24175,E02004151,2,84,2
24176,E02004151,2,84,2
24177,E02004151,2,84,2
24178,E02004151,2,84,2
24179,E02004151,2,84,2
24180,E02004151,2,84,2
24181,E02004151,2,84,2
24182,E02004151,2,84,2
24183,E02004151,2,85,2
24184,E02004151,2,85,2
24185,E02004151,2,85,2
24186,E02004151,2,85,2
24187,E02004151,2,85,2
24188,E02004151,2,85,2
24189,E02004151,2,85,2
24190,E02004151,2,85,2
24191,E02004151,2,85,2
24192,E02004151,2,85,2
24193,E02004151,2,85,2
24194,E02004151,2,85,2
24195,E02004151,2,85,2
24196,E02004151,2,85,2
24197,E02004151,2,85,2
24198,E02004151,2,85,2
24199,E02004151,2,85,2
24200,E02004151,2,85,2
24201,E02004151,2,85,2
24202,E02004151,2,85,2
24203,E02004151,2,85,2
24204,E02004151,2,85,2
24205,E02004151,2,85,2
24206,E02004151,2,85,2
24207,E02004151,2,85,2
24208,E02004151,2,85,2
24209,E02004151,2,85,2
24210,E02004151,2,85,2
24211,E02004151,2,85,2
24212,E02004151,2,85,2
24213,E02004151,2,85,2
24214,E02004151,2,85,2
24215,E02004151,2,85,2
24216,E02004151,2,85,2
24217,E02004151,2,85,2
24218,E02004151,2,85,2
24219,E02004151,2,85,2
24220,E02004151,2,85,5
24221,E02004151,2,85,5
24222,E02004151,2,86,2
24223,E02004151,2,86,2
24224,E02004151,2,86,2
24225,E02004151,2,86,2
24226,E02004151,2,86,2
24227,E02004151,2,86,2
24228,E02004151,2,86,2
24229,E02004151,2,86,2
24230,E02004151,2,86,2
24231,E02004151,2,86,2
24232,E02004151,2,86,2
24233,E02004151,2,86,2
24234,E02004151,2,86,2
24235,E02004151,2,86,2
24236,E02004151,2,86,2
24237,E02004151,2,86,2
24238,E02004151,2,86,2
24239,E02004151,2,86,2
24240,E02004151,2,86,2
24241,E02004151,2,86,2
24242,E02004151,2,86,2
24243,E02004151,2,86,2
24244,E02004151,2,86,2
24245,E02004151,2,86,2
24246,E02004151,2,86,2
24247,E02004151,2,86,2
24248,E02004151,2,86,2
24249,E02004151,2,86,2
24250,E02004151,2,86,2
24251,E02004151,2,86,2
24252,E02004151,2,86,2
24253,E02004151,2,86,2
24254,E02004151,2,86,2
24255,E02004151,2,86,2
24256,E02004151,2,86,2
24257,E02004151,2,86,2
24258,E02004151,2,86,2
24259,E02004151,2,86,2
24260,E02004151,2,86,2
24261,E02004151,2,86,2
24262,E02004151,2,86,2
24263,E02004151,2,86,2
24264,E02004151,2,86,2
24265,E02004151,2,86,2
24266,E02004151,2,86,2
24267,E02004151,2,86,2
24268,E02004151,2,86,2
24269,E02004151,2,86,2
24270,E02004151,2,86,2
24271,E02004151,2,86,2
24272,E02004151,2,86,2
24273,E02004151,2,86,2
24274,E02004151,2,86,2
24275,E02004151,2,86,2
24276,E02004151,2,86,2
24277,E02004151,2,86,2
24278,E02004151,2,86,2
24279,E02004151,2,86,2
24280,E02004151,2,86,2
24281,E02004151,2,86,2
24282,E02004151,2,86,2
24283,E02004151,2,86,2
24284,E02004151,2,86,2
24285,E02004151,2,86,2
24286,E02004151,2,86,2
24287,E02004151,2,86,2
24288,E02004151,2,86,2
24289,E02004151,2,86,2
24290,E02004151,2,86,2
24291,E02004151,2,86,2
24292,E02004151,2,86,2
24293,E02004151,2,86,2
24294,E02004151,2,86,2
24295,E02004151,2,86,2
24296,E02004151,2,86,2
24297,E02004151,2,86,2
24298,E02004151,2,86,2
24299,E02004151,2,86,2
24300,E02004151,2,86,2
24301,E02004151,2,86,2
24302,E02004151,2,86,2
24303,E02004151,2,86,2
24304,E02004151,2,86,2
24305,E02004151,2,86,2
24306,E02004151,2,86,2
24307,E02004151,2,86,2
24308,E02004151,2,86,2
24309,E02004151,2,86,2
24310,E02004151,2,86,2
24311,E02004151,2,86,2
24312,E02004151,2,86,2
24313,E02004151,2,86,2
24314,E02004151,2,86,2
24315,E02004151,2,86,2
24316,E02004151,2,86,2
24317,E02004151,2,86,2
24318,E02004151,2,86,2
24319,E02004151,2,86,2
24320,E02004151,2,86,2
24321,E02004151,2,86,2
24322,E02004151,2,86,2
24323,E02004151,2,86,2
24324,E02004151,2,86,2
24325,E02004151,2,86,2
24326,E02004151,2,86,2
24327,E02004151,2,86,2
24328,E02004151,2,86,2
24329,E02004151,2,86,2
24330,E02004151,2,86,2
24331,E02004151,2,86,2
24332,E02004151,2,86,2
24333,E02004151,2,86,2
24334,E02004151,2,86,2
24335,E02004151,2,86,2
24336,E02004151,2,86,2
24337,E02004151,2,86,2
24338,E02004151,2,86,2
24339,E02004151,2,86,2
24340,E02004151,2,86,2
24341,E02004151,2,86,2
24342,E02004151,2,86,2
24343,E02004151,2,86,2
24344,E02004151,2,86,2
24345,E02004151,2,86,2
24346,E02004151,2,86,2
24347,E02004151,2,86,2
24348,E02004151,2,86,2
24349,E02004151,2,86,2
24350,E02004151,2,86,2
24351,E02004151,2,86,2
24352,E02004151,2,86,2
24353,E02004151,2,86,2
24354,E02004151,2,86,2
24355,E02004151,2,86,2
24356,E02004151,2,86,2
24357,E02004151,2,86,2
24358,E02004151,2,86,2
24359,E02004151,2,86,2
24360,E02004151,2,86,2
24361,E02004151,2,86,2
24362,E02004151,2,86,2
24363,E02004151,2,86,5
24364,E02004151,2,86,5
24365,E02004151,2,86,5
24366,E02004151,2,86,5
24367,E02004151,2,86,5
24368,E02004151,2,86,7
24369,E02004151,2,86,9
24370,E02004151,2,86,15
24371,E02004152,1,1,2
24372,E02004152,1,1,2
24373,E02004152,1,1,2
24374,E02004152,1,1,2
24375,E02004152,1,1,2
24376,E02004152,1,1,2
24377,E02004152,1,1,2
24378,E02004152,1,1,2
24379,E02004152,1,1,2
24380,E02004152,1,1,2
24381,E02004152,1,1,2
24382,E02004152,1,1,2
24383,E02004152,1,1,2
24384,E02004152,1,1,2
24385,E02004152,1,1,2
24386,E02004152,1,1,2
24387,E02004152,1,1,2
24388,E02004152,1,1,2
24389,E02004152,1,1,2
24390,E02004152,1,1,2
24391,E02004152,1,1,2
24392,E02004152,1,1,2
24393,E02004152,1,1,2
24394,E02004152,1,1,2
24395,E02004152,1,1,2
24396,E02004152,1,1,2
24397,E02004152,1,1,5
24398,E02004152,1,1,5
24399,E02004152,1,1,5
24400,E02004152,1,1,8
24401,E02004152,1,1,9
24402,E02004152,1,1,9
24403,E02004152,1,1,15
24404,E02004152,1,1,15
24405,E02004152,1,1,15
24406,E02004152,1,1,16
24407,E02004152,1,1,19
24408,E02004152,1,2,2
24409,E02004152,1,2,2
24410,E02004152,1,2,2
24411,E02004152,1,2,2
24412,E02004152,1,2,2
24413,E02004152,1,2,2
24414,E02004152,1,2,2
24415,E02004152,1,2,2
24416,E02004152,1,2,2
24417,E02004152,1,2,2
24418,E02004152,1,2,2
24419,E02004152,1,2,2
24420,E02004152,1,2,2
24421,E02004152,1,2,2
24422,E02004152,1,2,2
24423,E02004152,1,2,2
24424,E02004152,1,2,2
24425,E02004152,1,2,2
24426,E02004152,1,2,2
24427,E02004152,1,2,2
24428,E02004152,1,2,2
24429,E02004152,1,2,2
24430,E02004152,1,2,5
24431,E02004152,1,2,5
24432,E02004152,1,2,5
24433,E02004152,1,2,9
24434,E02004152,1,2,12
24435,E02004152,1,2,15
24436,E02004152,1,2,16
24437,E02004152,1,3,2
24438,E02004152,1,3,2
24439,E02004152,1,3,2
24440,E02004152,1,3,2
24441,E02004152,1,3,2
24442,E02004152,1,3,2
24443,E02004152,1,3,2
24444,E02004152,1,3,2
24445,E02004152,1,3,2
24446,E02004152,1,3,2
24447,E02004152,1,3,2
24448,E02004152,1,3,2
24449,E02004152,1,3,2
24450,E02004152,1,3,2
24451,E02004152,1,3,2
24452,E02004152,1,3,2
24453,E02004152,1,3,5
24454,E02004152,1,3,15
24455,E02004152,1,3,18
24456,E02004152,1,3,22
24457,E02004152,1,4,2
24458,E02004152,1,4,2
24459,E02004152,1,4,2
24460,E02004152,1,4,2
24461,E02004152,1,4,2
24462,E02004152,1,4,2
24463,E02004152,1,4,2
24464,E02004152,1,4,2
24465,E02004152,1,4,2
24466,E02004152,1,4,2
24467,E02004152,1,4,2
24468,E02004152,1,4,2
24469,E02004152,1,4,2
24470,E02004152,1,4,2
24471,E02004152,1,4,2
24472,E02004152,1,4,2
24473,E02004152,1,4,2
24474,E02004152,1,4,2
24475,E02004152,1,4,2
24476,E02004152,1,4,5
24477,E02004152,1,4,10
24478,E02004152,1,4,15
24479,E02004152,1,4,22
24480,E02004152,1,5,2
24481,E02004152,1,5,2
24482,E02004152,1,5,2
24483,E02004152,1,5,2
24484,E02004152,1,5,2
24485,E02004152,1,5,2
24486,E02004152,1,5,2
24487,E02004152,1,5,2
24488,E02004152,1,5,2
24489,E02004152,1,5,2
24490,E02004152,1,5,2
24491,E02004152,1,5,2
24492,E02004152,1,5,2
24493,E02004152,1,5,2
24494,E02004152,1,5,2
24495,E02004152,1,5,2
24496,E02004152,1,5,2
24497,E02004152,1,5,2
24498,E02004152,1,5,2
24499,E02004152,1,5,5
24500,E02004152,1,5,7
24501,E02004152,1,5,12
24502,E02004152,1,5,15
24503,E02004152,1,5,22
24504,E02004152,1,6,2
24505,E02004152,1,6,2
24506,E02004152,1,6,2
24507,E02004152,1,6,2
24508,E02004152,1,6,2
24509,E02004152,1,6,2
24510,E02004152,1,6,2
24511,E02004152,1,6,2
24512,E02004152,1,6,2
24513,E02004152,1,6,5
24514,E02004152,1,6,5
24515,E02004152,1,6,9
24516,E02004152,1,6,12
24517,E02004152,1,7,2
24518,E02004152,1,7,2
24519,E02004152,1,7,2
24520,E02004152,1,7,2
24521,E02004152,1,7,2
24522,E02004152,1,7,2
24523,E02004152,1,7,2
24524,E02004152,1,7,2
24525,E02004152,1,7,2
24526,E02004152,1,7,2
24527,E02004152,1,7,5
24528,E02004152,1,7,5
24529,E02004152,1,7,12
24530,E02004152,1,8,2
24531,E02004152,1,8,2
24532,E02004152,1,8,2
24533,E02004152,1,8,2
24534,E02004152,1,8,2
24535,E02004152,1,8,2
24536,E02004152,1,8,2
24537,E02004152,1,8,2
24538,E02004152,1,8,2
24539,E02004152,1,8,2
24540,E02004152,1,8,2
24541,E02004152,1,8,2
24542,E02004152,1,8,2
24543,E02004152,1,8,9
24544,E02004152,1,8,15
24545,E02004152,1,8,23
24546,E02004152,1,9,2
24547,E02004152,1,9,2
24548,E02004152,1,9,2
24549,E02004152,1,9,2
24550,E02004152,1,9,2
24551,E02004152,1,9,2
