PID,Area,DC1117EW_C_SEX,DC1117EW_C_AGE,DC2101EW_C_ETHPUK11
1064,E02000001,1,35,12
1065,E02000001,1,35,14
1066,E02000001,1,35,15
1067,E02000001,1,35,16
1068,E02000001,1,35,18
1069,E02000001,1,35,20
1070,E02000001,1,35,23
1071,E02000001,1,36,2
1072,E02000001,1,36,2
1073,E02000001,1,36,2
1074,E02000001,1,36,2
1075,E02000001,1,36,2
1076,E02000001,1,36,2
1077,E02000001,1,36,2
1078,E02000001,1,36,2
1079,E02000001,1,36,2
1080,E02000001,1,36,2
1081,E02000001,1,36,2
1082,E02000001,1,36,2
1083,E02000001,1,36,2
1084,E02000001,1,36,2
1085,E02000001,1,36,2
1086,E02000001,1,36,2
1087,E02000001,1,36,2
1088,E02000001,1,36,2
1089,E02000001,1,36,2
1090,E02000001,1,36,2
1091,E02000001,1,36,2
1092,E02000001,1,36,2
1093,E02000001,1,36,2
1094,E02000001,1,36,3
1095,E02000001,1,36,5
1096,E02000001,1,36,5
1097,E02000001,1,36,5
1098,E02000001,1,36,5
1099,E02000001,1,36,5
1100,E02000001,1,36,5
1101,E02000001,1,36,9
1102,E02000001,1,36,10
1103,E02000001,1,36,12
1104,E02000001,1,36,14
1105,E02000001,1,36,15
1106,E02000001,1,36,16
1107,E02000001,1,36,18
1108,E02000001,1,36,23
1109,E02000001,1,37,2
1110,E02000001,1,37,2
1111,E02000001,1,37,2
1112,E02000001,1,37,2
1113,E02000001,1,37,2
1114,E02000001,1,37,2
1115,E02000001,1,37,2
1116,E02000001,1,37,2
1117,E02000001,1,37,2
1118,E02000001,1,37,2
1119,E02000001,1,37,2
1120,E02000001,1,37,2
1121,E02000001,1,37,2
1122,E02000001,1,37,2
1123,E02000001,1,37,2
1124,E02000001,1,37,2
1125,E02000001,1,37,2
1126,E02000001,1,37,2
1127,E02000001,1,37,2
1128,E02000001,1,37,2
1129,E02000001,1,37,2
1130,E02000001,1,37,2
1131,E02000001,1,37,2
1132,E02000001,1,37,2
1133,E02000001,1,37,2
1134,E02000001,1,37,2
1135,E02000001,1,37,2
1136,E02000001,1,37,2
1137,E02000001,1,37,2
1138,E02000001,1,37,2
1139,E02000001,1,37,2
1140,E02000001,1,37,2
1141,E02000001,1,37,2
1142,E02000001,1,37,3
1143,E02000001,1,37,5
1144,E02000001,1,37,5
1145,E02000001,1,37,5
1146,E02000001,1,37,5
1147,E02000001,1,37,5
1148,E02000001,1,37,5
1149,E02000001,1,37,5
1150,E02000001,1,37,5
1151,E02000001,1,37,5
1152,E02000001,1,37,5
1153,E02000001,1,37,9
1154,E02000001,1,37,10
1155,E02000001,1,37,12
1156,E02000001,1,37,13
1157,E02000001,1,37,14
1158,E02000001,1,37,14
1159,E02000001,1,37,15
1160,E02000001,1,37,16
1161,E02000001,1,37,19
1162,E02000001,1,37,19
1163,E02000001,1,37,23
1164,E02000001,1,38,2
1165,E02000001,1,38,2
1166,E02000001,1,38,2
1167,E02000001,1,38,2
1168,E02000001,1,38,2
1169,E02000001,1,38,2
1170,E02000001,1,38,2
1171,E02000001,1,38,2
1172,E02000001,1,38,2
1173,E02000001,1,38,2
1174,E02000001,1,38,2
1175,E02000001,1,38,5
1176,E02000001,1,38,5
1177,E02000001,1,38,5
1178,E02000001,1,38,10
1179,E02000001,1,38,12
1180,E02000001,1,38,15
1181,E02000001,1,38,16
1182,E02000001,1,38,23
1183,E02000001,1,39,2
1184,E02000001,1,39,2
1185,E02000001,1,39,2
1186,E02000001,1,39,2
1187,E02000001,1,39,2
1188,E02000001,1,39,2
1189,E02000001,1,39,2
1190,E02000001,1,39,2
1191,E02000001,1,39,2
1192,E02000001,1,39,2
1193,E02000001,1,39,2
1194,E02000001,1,39,2
1195,E02000001,1,39,2
1196,E02000001,1,39,2
1197,E02000001,1,39,2
1198,E02000001,1,39,2
1199,E02000001,1,39,2
1200,E02000001,1,39,2
1201,E02000001,1,39,2
1202,E02000001,1,39,2
1203,E02000001,1,39,2
1204,E02000001,1,39,2
1205,E02000001,1,39,2
1206,E02000001,1,39,2
1207,E02000001,1,39,2
1208,E02000001,1,39,2
1209,E02000001,1,39,2
1210,E02000001,1,39,2
1211,E02000001,1,39,2
1212,E02000001,1,39,2
1213,E02000001,1,39,2
1214,E02000001,1,39,2
1215,E02000001,1,39,2
1216,E02000001,1,39,3
1217,E02000001,1,39,5
1218,E02000001,1,39,5
1219,E02000001,1,39,5
1220,E02000001,1,39,5
1221,E02000001,1,39,5
1222,E02000001,1,39,5
1223,E02000001,1,39,5
1224,E02000001,1,39,5
1225,E02000001,1,39,5
1226,E02000001,1,39,5
1227,E02000001,1,39,5
1228,E02000001,1,39,5
1229,E02000001,1,39,8
1230,E02000001,1,39,12
1231,E02000001,1,39,12
1232,E02000001,1,39,14
1233,E02000001,1,39,14
1234,E02000001,1,39,15
1235,E02000001,1,39,15
1236,E02000001,1,39,16
1237,E02000001,1,39,18
1238,E02000001,1,39,18
1239,E02000001,1,39,22
1240,E02000001,1,40,2
1241,E02000001,1,40,2
1242,E02000001,1,40,2
1243,E02000001,1,40,2
1244,E02000001,1,40,2
1245,E02000001,1,40,2
1246,E02000001,1,40,2
1247,E02000001,1,40,2
1248,E02000001,1,40,2
1249,E02000001,1,40,2
1250,E02000001,1,40,2
1251,E02000001,1,40,2
1252,E02000001,1,40,2
1253,E02000001,1,40,2
1254,E02000001,1,40,2
1255,E02000001,1,40,2
1256,E02000001,1,40,2
1257,E02000001,1,40,2
1258,E02000001,1,40,2
1259,E02000001,1,40,2
1260,E02000001,1,40,2
1261,E02000001,1,40,2
1262,E02000001,1,40,2
1263,E02000001,1,40,2
1264,E02000001,1,40,2
1265,E02000001,1,40,2
1266,E02000001,1,40,2
1267,E02000001,1,40,2
1268,E02000001,1,40,2
1269,E02000001,1,40,2
1270,E02000001,1,40,2
1271,E02000001,1,40,2
1272,E02000001,1,40,2
1273,E02000001,1,40,2
1274,E02000001,1,40,2
1275,E02000001,1,40,2
1276,E02000001,1,40,2
1277,E02000001,1,40,3
1278,E02000001,1,40,3
1279,E02000001,1,40,5
1280,E02000001,1,40,5
1281,E02000001,1,40,5
1282,E02000001,1,40,5
1283,E02000001,1,40,5
1284,E02000001,1,40,5
1285,E02000001,1,40,5
1286,E02000001,1,40,5
1287,E02000001,1,40,5
1288,E02000001,1,40,5
1289,E02000001,1,40,5
1290,E02000001,1,40,5
1291,E02000001,1,40,7
1292,E02000001,1,40,9
1293,E02000001,1,40,10
1294,E02000001,1,40,12
1295,E02000001,1,40,12
1296,E02000001,1,40,12
1297,E02000001,1,40,14
1298,E02000001,1,40,14
1299,E02000001,1,40,15
1300,E02000001,1,40,16
1301,E02000001,1,40,16
1302,E02000001,1,40,22
1303,E02000001,1,40,22
1304,E02000001,1,40,23
1305,E02000001,1,41,2
1306,E02000001,1,41,2
1307,E02000001,1,41,2
1308,E02000001,1,41,2
1309,E02000001,1,41,2
1310,E02000001,1,41,2
1311,E02000001,1,41,2
1312,E02000001,1,41,2
1313,E02000001,1,41,2
1314,E02000001,1,41,2
1315,E02000001,1,41,2
1316,E02000001,1,41,2
1317,E02000001,1,41,2
1318,E02000001,1,41,2
1319,E02000001,1,41,2
1320,E02000001,1,41,2
1321,E02000001,1,41,2
1322,E02000001,1,41,2
1323,E02000001,1,41,2
1324,E02000001,1,41,2
1325,E02000001,1,41,2
1326,E02000001,1,41,2
1327,E02000001,1,41,2
1328,E02000001,1,41,2
1329,E02000001,1,41,2
1330,E02000001,1,41,2
1331,E02000001,1,41,2
1332,E02000001,1,41,2
1333,E02000001,1,41,2
1334,E02000001,1,41,2
1335,E02000001,1,41,2
1336,E02000001,1,41,3
1337,E02000001,1,41,5
1338,E02000001,1,41,5
1339,E02000001,1,41,5
1340,E02000001,1,41,5
1341,E02000001,1,41,5
1342,E02000001,1,41,5
1343,E02000001,1,41,5
1344,E02000001,1,41,5
1345,E02000001,1,41,5
1346,E02000001,1,41,7
1347,E02000001,1,41,8
1348,E02000001,1,41,12
1349,E02000001,1,41,13
1350,E02000001,1,41,14
1351,E02000001,1,41,15
1352,E02000001,1,41,16
1353,E02000001,1,41,18
1354,E02000001,1,41,22
1355,E02000001,1,41,23
1356,E02000001,1,42,2
1357,E02000001,1,42,2
1358,E02000001,1,42,2
1359,E02000001,1,42,2
1360,E02000001,1,42,2
1361,E02000001,1,42,2
1362,E02000001,1,42,2
1363,E02000001,1,42,2
1364,E02000001,1,42,2
1365,E02000001,1,42,2
1366,E02000001,1,42,2
1367,E02000001,1,42,2
1368,E02000001,1,42,2
1369,E02000001,1,42,2
1370,E02000001,1,42,2
1371,E02000001,1,42,2
1372,E02000001,1,42,2
1373,E02000001,1,42,2
1374,E02000001,1,42,2
1375,E02000001,1,42,2
1376,E02000001,1,42,2
1377,E02000001,1,42,2
1378,E02000001,1,42,2
1379,E02000001,1,42,2
1380,E02000001,1,42,2
1381,E02000001,1,42,2
1382,E02000001,1,42,2
1383,E02000001,1,42,2
1384,E02000001,1,42,2
1385,E02000001,1,42,2
1386,E02000001,1,42,2
1387,E02000001,1,42,2
1388,E02000001,1,42,2
1389,E02000001,1,42,2
1390,E02000001,1,42,2
1391,E02000001,1,42,2
1392,E02000001,1,42,2
1393,E02000001,1,42,2
1394,E02000001,1,42,2
1395,E02000001,1,42,2
1396,E02000001,1,42,2
1397,E02000001,1,42,2
1398,E02000001,1,42,2
1399,E02000001,1,42,3
1400,E02000001,1,42,5
1401,E02000001,1,42,5
1402,E02000001,1,42,5
1403,E02000001,1,42,5
1404,E02000001,1,42,5
1405,E02000001,1,42,5
1406,E02000001,1,42,5
1407,E02000001,1,42,5
1408,E02000001,1,42,5
1409,E02000001,1,42,5
1410,E02000001,1,42,5
1411,E02000001,1,42,5
1412,E02000001,1,42,9
1413,E02000001,1,42,9
1414,E02000001,1,42,10
1415,E02000001,1,42,10
1416,E02000001,1,42,10
1417,E02000001,1,42,10
1418,E02000001,1,42,12
1419,E02000001,1,42,12
1420,E02000001,1,42,14
1421,E02000001,1,42,15
1422,E02000001,1,42,16
1423,E02000001,1,42,20
1424,E02000001,1,42,23
1425,E02000001,1,43,2
1426,E02000001,1,43,2
1427,E02000001,1,43,2
1428,E02000001,1,43,2
1429,E02000001,1,43,2
1430,E02000001,1,43,2
1431,E02000001,1,43,2
1432,E02000001,1,43,2
1433,E02000001,1,43,2
1434,E02000001,1,43,2
1435,E02000001,1,43,2
1436,E02000001,1,43,2
1437,E02000001,1,43,2
1438,E02000001,1,43,2
1439,E02000001,1,43,2
1440,E02000001,1,43,2
1441,E02000001,1,43,2
1442,E02000001,1,43,2
1443,E02000001,1,43,2
1444,E02000001,1,43,2
1445,E02000001,1,43,2
1446,E02000001,1,43,2
1447,E02000001,1,43,2
1448,E02000001,1,43,2
1449,E02000001,1,43,2
1450,E02000001,1,43,2
1451,E02000001,1,43,2
1452,E02000001,1,43,2
1453,E02000001,1,43,2
1454,E02000001,1,43,2
1455,E02000001,1,43,2
1456,E02000001,1,43,2
1457,E02000001,1,43,2
1458,E02000001,1,43,3
1459,E02000001,1,43,3
1460,E02000001,1,43,5
1461,E02000001,1,43,5
1462,E02000001,1,43,5
1463,E02000001,1,43,5
1464,E02000001,1,43,5
1465,E02000001,1,43,5
1466,E02000001,1,43,5
1467,E02000001,1,43,5
1468,E02000001,1,43,5
1469,E02000001,1,43,5
1470,E02000001,1,43,7
1471,E02000001,1,43,10
1472,E02000001,1,43,12
1473,E02000001,1,43,12
1474,E02000001,1,43,14
1475,E02000001,1,43,14
1476,E02000001,1,43,15
1477,E02000001,1,43,16
1478,E02000001,1,43,18
1479,E02000001,1,43,19
1480,E02000001,1,43,20
1481,E02000001,1,43,22
1482,E02000001,1,44,2
1483,E02000001,1,44,2
1484,E02000001,1,44,2
1485,E02000001,1,44,2
1486,E02000001,1,44,2
1487,E02000001,1,44,2
1488,E02000001,1,44,2
1489,E02000001,1,44,2
1490,E02000001,1,44,2
1491,E02000001,1,44,2
1492,E02000001,1,44,2
1493,E02000001,1,44,2
1494,E02000001,1,44,2
1495,E02000001,1,44,2
1496,E02000001,1,44,2
1497,E02000001,1,44,2
1498,E02000001,1,44,2
1499,E02000001,1,44,2
1500,E02000001,1,44,2
1501,E02000001,1,44,2
1502,E02000001,1,44,2
1503,E02000001,1,44,2
1504,E02000001,1,44,2
1505,E02000001,1,44,2
1506,E02000001,1,44,2
1507,E02000001,1,44,2
1508,E02000001,1,44,2
1509,E02000001,1,44,2
1510,E02000001,1,44,2
1511,E02000001,1,44,2
1512,E02000001,1,44,2
1513,E02000001,1,44,2
1514,E02000001,1,44,2
1515,E02000001,1,44,3
1516,E02000001,1,44,3
1517,E02000001,1,44,5
1518,E02000001,1,44,5
1519,E02000001,1,44,5
1520,E02000001,1,44,5
1521,E02000001,1,44,5
1522,E02000001,1,44,5
1523,E02000001,1,44,5
1524,E02000001,1,44,5
1525,E02000001,1,44,5
1526,E02000001,1,44,5
1527,E02000001,1,44,9
1528,E02000001,1,44,12
1529,E02000001,1,44,12
1530,E02000001,1,44,14
1531,E02000001,1,44,14
1532,E02000001,1,44,15
1533,E02000001,1,44,16
1534,E02000001,1,44,18
1535,E02000001,1,44,19
1536,E02000001,1,44,20
1537,E02000001,1,44,23
1538,E02000001,1,45,2
1539,E02000001,1,45,2
1540,E02000001,1,45,2
1541,E02000001,1,45,2
1542,E02000001,1,45,2
1543,E02000001,1,45,2
1544,E02000001,1,45,2
1545,E02000001,1,45,2
1546,E02000001,1,45,2
1547,E02000001,1,45,2
1548,E02000001,1,45,2
1549,E02000001,1,45,2
1550,E02000001,1,45,2
1551,E02000001,1,45,2
1552,E02000001,1,45,2
1553,E02000001,1,45,2
1554,E02000001,1,45,2
1555,E02000001,1,45,2
1556,E02000001,1,45,2
1557,E02000001,1,45,2
1558,E02000001,1,45,2
1559,E02000001,1,45,2
1560,E02000001,1,45,2
1561,E02000001,1,45,2
1562,E02000001,1,45,2
1563,E02000001,1,45,2
1564,E02000001,1,45,2
1565,E02000001,1,45,2
1566,E02000001,1,45,2
1567,E02000001,1,45,2
1568,E02000001,1,45,2
1569,E02000001,1,45,2
1570,E02000001,1,45,2
1571,E02000001,1,45,2
1572,E02000001,1,45,2
1573,E02000001,1,45,2
1574,E02000001,1,45,2
1575,E02000001,1,45,2
1576,E02000001,1,45,2
1577,E02000001,1,45,2
1578,E02000001,1,45,2
1579,E02000001,1,45,2
1580,E02000001,1,45,2
1581,E02000001,1,45,2
1582,E02000001,1,45,2
1583,E02000001,1,45,2
1584,E02000001,1,45,2
1585,E02000001,1,45,3
1586,E02000001,1,45,3
1587,E02000001,1,45,3
1588,E02000001,1,45,5
1589,E02000001,1,45,5
1590,E02000001,1,45,5
1591,E02000001,1,45,5
1592,E02000001,1,45,5
1593,E02000001,1,45,5
1594,E02000001,1,45,5
1595,E02000001,1,45,5
1596,E02000001,1,45,5
1597,E02000001,1,45,5
1598,E02000001,1,45,5
1599,E02000001,1,45,5
1600,E02000001,1,45,5
1601,E02000001,1,45,9
1602,E02000001,1,45,10
1603,E02000001,1,45,10
1604,E02000001,1,45,10
1605,E02000001,1,45,12
1606,E02000001,1,45,12
1607,E02000001,1,45,12
1608,E02000001,1,45,14
1609,E02000001,1,45,15
1610,E02000001,1,45,16
1611,E02000001,1,45,19
1612,E02000001,1,45,19
1613,E02000001,1,46,2
1614,E02000001,1,46,2
1615,E02000001,1,46,2
1616,E02000001,1,46,2
1617,E02000001,1,46,2
1618,E02000001,1,46,2
1619,E02000001,1,46,2
1620,E02000001,1,46,2
1621,E02000001,1,46,2
1622,E02000001,1,46,2
1623,E02000001,1,46,2
1624,E02000001,1,46,2
1625,E02000001,1,46,2
1626,E02000001,1,46,2
1627,E02000001,1,46,2
1628,E02000001,1,46,2
1629,E02000001,1,46,2
1630,E02000001,1,46,2
1631,E02000001,1,46,2
1632,E02000001,1,46,2
1633,E02000001,1,46,2
1634,E02000001,1,46,2
1635,E02000001,1,46,2
1636,E02000001,1,46,2
1637,E02000001,1,46,2
1638,E02000001,1,46,2
1639,E02000001,1,46,2
1640,E02000001,1,46,2
1641,E02000001,1,46,2
1642,E02000001,1,46,2
1643,E02000001,1,46,2
1644,E02000001,1,46,2
1645,E02000001,1,46,2
1646,E02000001,1,46,2
1647,E02000001,1,46,2
1648,E02000001,1,46,2
1649,E02000001,1,46,2
1650,E02000001,1,46,2
1651,E02000001,1,46,2
1652,E02000001,1,46,2
1653,E02000001,1,46,2
1654,E02000001,1,46,2
1655,E02000001,1,46,2
1656,E02000001,1,46,2
1657,E02000001,1,46,2
1658,E02000001,1,46,2
1659,E02000001,1,46,2
1660,E02000001,1,46,2
1661,E02000001,1,46,2
1662,E02000001,1,46,2
1663,E02000001,1,46,2
1664,E02000001,1,46,2
1665,E02000001,1,46,2
1666,E02000001,1,46,2
1667,E02000001,1,46,2
1668,E02000001,1,46,2
1669,E02000001,1,46,3
1670,E02000001,1,46,5
1671,E02000001,1,46,5
1672,E02000001,1,46,5
1673,E02000001,1,46,5
1674,E02000001,1,46,5
1675,E02000001,1,46,5
1676,E02000001,1,46,5
1677,E02000001,1,46,5
1678,E02000001,1,46,5
1679,E02000001,1,46,5
1680,E02000001,1,46,5
1681,E02000001,1,46,5
1682,E02000001,1,46,5
1683,E02000001,1,46,5
1684,E02000001,1,46,5
1685,E02000001,1,46,5
1686,E02000001,1,46,5
1687,E02000001,1,46,5
1688,E02000001,1,46,5
1689,E02000001,1,46,9
1690,E02000001,1,46,12
1691,E02000001,1,46,12
1692,E02000001,1,46,12
1693,E02000001,1,46,14
1694,E02000001,1,46,14
1695,E02000001,1,46,14
1696,E02000001,1,46,15
1697,E02000001,1,46,15
1698,E02000001,1,46,15
1699,E02000001,1,46,18
1700,E02000001,1,46,18
1701,E02000001,1,46,18
1702,E02000001,1,46,20
1703,E02000001,1,46,22
1704,E02000001,1,46,23
1705,E02000001,1,46,23
1706,E02000001,1,46,23
1707,E02000001,1,47,2
1708,E02000001,1,47,2
1709,E02000001,1,47,2
1710,E02000001,1,47,2
1711,E02000001,1,47,2
1712,E02000001,1,47,2
1713,E02000001,1,47,2
1714,E02000001,1,47,2
1715,E02000001,1,47,2
1716,E02000001,1,47,2
1717,E02000001,1,47,2
1718,E02000001,1,47,2
1719,E02000001,1,47,2
1720,E02000001,1,47,2
1721,E02000001,1,47,2
1722,E02000001,1,47,2
1723,E02000001,1,47,2
1724,E02000001,1,47,2
1725,E02000001,1,47,2
1726,E02000001,1,47,2
1727,E02000001,1,47,2
1728,E02000001,1,47,2
1729,E02000001,1,47,2
1730,E02000001,1,47,2
1731,E02000001,1,47,2
1732,E02000001,1,47,2
1733,E02000001,1,47,2
1734,E02000001,1,47,2
1735,E02000001,1,47,2
1736,E02000001,1,47,2
1737,E02000001,1,47,2
1738,E02000001,1,47,2
1739,E02000001,1,47,2
1740,E02000001,1,47,2
1741,E02000001,1,47,2
1742,E02000001,1,47,2
1743,E02000001,1,47,3
1744,E02000001,1,47,3
1745,E02000001,1,47,5
1746,E02000001,1,47,5
1747,E02000001,1,47,5
1748,E02000001,1,47,5
1749,E02000001,1,47,5
1750,E02000001,1,47,5
1751,E02000001,1,47,5
1752,E02000001,1,47,5
1753,E02000001,1,47,5
1754,E02000001,1,47,5
1755,E02000001,1,47,7
1756,E02000001,1,47,8
1757,E02000001,1,47,10
1758,E02000001,1,47,12
1759,E02000001,1,47,12
1760,E02000001,1,47,12
1761,E02000001,1,47,14
1762,E02000001,1,47,14
1763,E02000001,1,47,15
1764,E02000001,1,47,16
1765,E02000001,1,47,18
1766,E02000001,1,47,22
1767,E02000001,1,47,22
1768,E02000001,1,48,2
1769,E02000001,1,48,2
1770,E02000001,1,48,2
1771,E02000001,1,48,2
1772,E02000001,1,48,2
1773,E02000001,1,48,2
1774,E02000001,1,48,2
1775,E02000001,1,48,2
1776,E02000001,1,48,2
1777,E02000001,1,48,2
1778,E02000001,1,48,2
1779,E02000001,1,48,2
1780,E02000001,1,48,2
1781,E02000001,1,48,2
1782,E02000001,1,48,2
1783,E02000001,1,48,2
1784,E02000001,1,48,2
1785,E02000001,1,48,2
1786,E02000001,1,48,2
1787,E02000001,1,48,2
1788,E02000001,1,48,2
1789,E02000001,1,48,2
1790,E02000001,1,48,2
1791,E02000001,1,48,2
1792,E02000001,1,48,2
1793,E02000001,1,48,2
1794,E02000001,1,48,2
1795,E02000001,1,48,2
1796,E02000001,1,48,2
1797,E02000001,1,48,2
1798,E02000001,1,48,2
1799,E02000001,1,48,2
1800,E02000001,1,48,2
1801,E02000001,1,48,2
1802,E02000001,1,48,2
1803,E02000001,1,48,2
1804,E02000001,1,48,2
1805,E02000001,1,48,2
1806,E02000001,1,48,2
1807,E02000001,1,48,2
1808,E02000001,1,48,2
1809,E02000001,1,48,2
1810,E02000001,1,48,3
1811,E02000001,1,48,3
1812,E02000001,1,48,5
1813,E02000001,1,48,5
1814,E02000001,1,48,5
1815,E02000001,1,48,5
1816,E02000001,1,48,5
1817,E02000001,1,48,5
1818,E02000001,1,48,5
1819,E02000001,1,48,5
1820,E02000001,1,48,5
1821,E02000001,1,48,5
1822,E02000001,1,48,5
1823,E02000001,1,48,7
1824,E02000001,1,48,8
1825,E02000001,1,48,9
1826,E02000001,1,48,12
1827,E02000001,1,48,14
1828,E02000001,1,48,14
1829,E02000001,1,48,15
1830,E02000001,1,48,15
1831,E02000001,1,48,15
1832,E02000001,1,48,16
1833,E02000001,1,48,16
1834,E02000001,1,48,22
1835,E02000001,1,49,2
1836,E02000001,1,49,2
1837,E02000001,1,49,2
1838,E02000001,1,49,2
1839,E02000001,1,49,2
1840,E02000001,1,49,2
1841,E02000001,1,49,2
1842,E02000001,1,49,2
1843,E02000001,1,49,2
1844,E02000001,1,49,2
1845,E02000001,1,49,2
1846,E02000001,1,49,2
1847,E02000001,1,49,2
1848,E02000001,1,49,2
1849,E02000001,1,49,2
1850,E02000001,1,49,2
1851,E02000001,1,49,2
1852,E02000001,1,49,2
1853,E02000001,1,49,2
1854,E02000001,1,49,2
1855,E02000001,1,49,2
1856,E02000001,1,49,2
1857,E02000001,1,49,2
1858,E02000001,1,49,2
1859,E02000001,1,49,2
1860,E02000001,1,49,2
1861,E02000001,1,49,2
1862,E02000001,1,49,2
1863,E02000001,1,49,2
1864,E02000001,1,49,2
1865,E02000001,1,49,2
1866,E02000001,1,49,2
1867,E02000001,1,49,2
1868,E02000001,1,49,2
1869,E02000001,1,49,3
1870,E02000001,1,49,5
1871,E02000001,1,49,5
1872,E02000001,1,49,5
1873,E02000001,1,49,5
1874,E02000001,1,49,5
1875,E02000001,1,49,5
1876,E02000001,1,49,5
1877,E02000001,1,49,5
1878,E02000001,1,49,5
1879,E02000001,1,49,5
1880,E02000001,1,49,5
1881,E02000001,1,49,5
1882,E02000001,1,49,5
1883,E02000001,1,49,5
1884,E02000001,1,49,7
1885,E02000001,1,49,12
1886,E02000001,1,49,12
1887,E02000001,1,49,14
1888,E02000001,1,49,14
1889,E02000001,1,49,14
1890,E02000001,1,49,15
1891,E02000001,1,49,15
1892,E02000001,1,49,16
1893,E02000001,1,49,18
1894,E02000001,1,49,22
1895,E02000001,1,49,22
1896,E02000001,1,50,2
1897,E02000001,1,50,2
1898,E02000001,1,50,2
1899,E02000001,1,50,2
1900,E02000001,1,50,2
1901,E02000001,1,50,2
1902,E02000001,1,50,2
1903,E02000001,1,50,2
1904,E02000001,1,50,2
1905,E02000001,1,50,2
1906,E02000001,1,50,2
1907,E02000001,1,50,2
1908,E02000001,1,50,2
1909,E02000001,1,50,2
1910,E02000001,1,50,2
1911,E02000001,1,50,2
1912,E02000001,1,50,2
1913,E02000001,1,50,2
1914,E02000001,1,50,2
1915,E02000001,1,50,2
1916,E02000001,1,50,2
1917,E02000001,1,50,2
1918,E02000001,1,50,2
1919,E02000001,1,50,2
1920,E02000001,1,50,2
1921,E02000001,1,50,2
1922,E02000001,1,50,2
1923,E02000001,1,50,2
1924,E02000001,1,50,2
1925,E02000001,1,50,2
1926,E02000001,1,50,2
1927,E02000001,1,50,2
1928,E02000001,1,50,2
1929,E02000001,1,50,2
1930,E02000001,1,50,2
1931,E02000001,1,50,2
1932,E02000001,1,50,2
1933,E02000001,1,50,2
1934,E02000001,1,50,2
1935,E02000001,1,50,2
1936,E02000001,1,50,2
1937,E02000001,1,50,2
1938,E02000001,1,50,2
1939,E02000001,1,50,2
1940,E02000001,1,50,2
1941,E02000001,1,50,2
1942,E02000001,1,50,2
1943,E02000001,1,50,2
1944,E02000001,1,50,2
1945,E02000001,1,50,2
1946,E02000001,1,50,2
1947,E02000001,1,50,2
1948,E02000001,1,50,3
1949,E02000001,1,50,5
1950,E02000001,1,50,5
1951,E02000001,1,50,5
1952,E02000001,1,50,5
1953,E02000001,1,50,5
1954,E02000001,1,50,5
1955,E02000001,1,50,5
1956,E02000001,1,50,5
1957,E02000001,1,50,5
1958,E02000001,1,50,5
1959,E02000001,1,50,5
1960,E02000001,1,50,5
1961,E02000001,1,50,5
1962,E02000001,1,50,9
1963,E02000001,1,50,10
1964,E02000001,1,50,10
1965,E02000001,1,50,12
1966,E02000001,1,50,14
1967,E02000001,1,50,15
1968,E02000001,1,50,16
1969,E02000001,1,50,16
1970,E02000001,1,50,18
1971,E02000001,1,50,18
1972,E02000001,1,50,23
1973,E02000001,1,51,2
1974,E02000001,1,51,2
1975,E02000001,1,51,2
1976,E02000001,1,51,2
1977,E02000001,1,51,2
1978,E02000001,1,51,2
1979,E02000001,1,51,2
1980,E02000001,1,51,2
1981,E02000001,1,51,2
1982,E02000001,1,51,2
1983,E02000001,1,51,2
1984,E02000001,1,51,2
1985,E02000001,1,51,2
1986,E02000001,1,51,2
1987,E02000001,1,51,2
1988,E02000001,1,51,2
1989,E02000001,1,51,2
1990,E02000001,1,51,2
1991,E02000001,1,51,2
1992,E02000001,1,51,2
1993,E02000001,1,51,2
1994,E02000001,1,51,2
1995,E02000001,1,51,2
1996,E02000001,1,51,2
1997,E02000001,1,51,2
1998,E02000001,1,51,2
1999,E02000001,1,51,2
2000,E02000001,1,51,2
2001,E02000001,1,51,2
2002,E02000001,1,51,2
2003,E02000001,1,51,2
2004,E02000001,1,51,2
2005,E02000001,1,51,2
2006,E02000001,1,51,2
2007,E02000001,1,51,2
2008,E02000001,1,51,2
2009,E02000001,1,51,2
2010,E02000001,1,51,2
2011,E02000001,1,51,3
2012,E02000001,1,51,5
2013,E02000001,1,51,5
2014,E02000001,1,51,5
2015,E02000001,1,51,5
2016,E02000001,1,51,5
2017,E02000001,1,51,5
2018,E02000001,1,51,5
2019,E02000001,1,51,5
2020,E02000001,1,51,5
2021,E02000001,1,51,5
2022,E02000001,1,51,5
2023,E02000001,1,51,10
2024,E02000001,1,51,12
2025,E02000001,1,51,12
2026,E02000001,1,51,14
2027,E02000001,1,51,14
2028,E02000001,1,51,16
2029,E02000001,1,51,20
2030,E02000001,1,51,23
2031,E02000001,1,52,2
2032,E02000001,1,52,2
2033,E02000001,1,52,2
2034,E02000001,1,52,2
2035,E02000001,1,52,2
2036,E02000001,1,52,2
2037,E02000001,1,52,2
2038,E02000001,1,52,2
2039,E02000001,1,52,2
2040,E02000001,1,52,2
2041,E02000001,1,52,2
2042,E02000001,1,52,2
2043,E02000001,1,52,2
2044,E02000001,1,52,2
2045,E02000001,1,52,2
2046,E02000001,1,52,2
2047,E02000001,1,52,2
2048,E02000001,1,52,2
2049,E02000001,1,52,2
2050,E02000001,1,52,2
2051,E02000001,1,52,2
2052,E02000001,1,52,2
2053,E02000001,1,52,2
2054,E02000001,1,52,2
2055,E02000001,1,52,2
2056,E02000001,1,52,2
2057,E02000001,1,52,2
2058,E02000001,1,52,2
2059,E02000001,1,52,2
